ID,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Admitted,Age,Location,First_Generation
ID_001282,318.0,108.0,3,3.08,2.83,8.83,0,1,26,Africa,0
ID_001283,325.0,114.0,4,3.12,3.75,8.1,0,1,28,South America,1
ID_001284,310.0,102.0,3,5.07,4.17,7.59,0,1,20,Asia,0
ID_001285,325.0,113.0,4,2.56,5.03,9.33,0,1,26,Asia,0
ID_001286,312.0,105.0,2,2.68,2.61,7.83,0,0,25,Europe,1
ID_001287,319.0,110.0,3,4.21,4.32,8.3,1,1,29,South America,0
ID_001288,328.0,115.0,5,6.21,4.35,9.24,1,1,33,Africa,0
ID_001289,310.0,107.0,3,3.19,2.27,8.32,0,1,31,Asia,1
ID_001290,309.0,101.0,2,,4.55,6.86,0,0,28,South America,1
ID_001291,304.0,,2,2.07,2.68,6.78,0,0,20,South America,1
ID_001292,329.0,112.0,4,3.9,5.07,9.07,1,1,32,Africa,1
ID_001293,318.0,104.0,3,3.66,3.67,7.81,0,1,23,South America,1
ID_001294,323.0,110.0,3,2.76,4.06,7.88,1,1,28,South America,1
ID_001295,338.0,114.0,5,,4.95,8.72,1,1,23,South America,1
ID_001296,329.0,,4,3.9,4.66,8.91,1,1,29,Asia,0
ID_001297,326.0,102.0,3,3.8,3.88,9.15,1,1,22,Africa,0
ID_001298,328.0,110.0,4,4.08,3.8,7.98,1,1,28,South America,1
ID_001299,,108.0,3,,3.96,9.36,1,1,32,South America,0
ID_001300,301.0,96.0,1,,2.6,9.34,0,0,21,Asia,0
ID_001301,309.0,105.0,4,4.25,3.22,,1,1,34,Africa,1
ID_001302,325.0,112.0,4,4.39,3.83,9.1,0,1,23,Europe,0
ID_001303,334.0,117.0,4,3.69,2.75,9.62,1,1,34,Asia,1
ID_001304,314.0,105.0,2,3.39,4.01,9.17,0,1,25,Africa,0
ID_001305,322.0,113.0,3,3.91,2.63,8.33,0,1,21,South America,1
ID_001306,330.0,114.0,5,4.9,3.78,9.01,1,1,34,Africa,0
ID_001307,320.0,110.0,3,3.52,3.42,8.65,1,1,27,Africa,0
ID_001308,310.0,109.0,2,2.26,4.21,8.56,0,1,27,Africa,0
ID_001309,298.0,104.0,1,3.27,1.39,8.28,0,0,20,Europe,1
ID_001310,297.0,,1,1.66,2.25,6.76,0,0,31,Africa,0
ID_001311,316.0,105.0,2,3.26,3.44,7.18,1,0,22,Europe,0
ID_001312,311.0,104.0,2,1.59,3.39,8.53,0,0,29,South America,1
ID_001313,329.0,113.0,5,4.03,4.53,8.97,1,1,28,Europe,1
ID_001314,313.0,99.0,3,,3.11,8.75,0,1,24,South America,0
ID_001315,326.0,113.0,3,4.13,3.46,10.37,1,1,25,South America,0
ID_001316,311.0,104.0,2,3.64,2.47,9.51,0,0,23,Europe,0
ID_001317,321.0,108.0,3,4.09,2.21,9.35,1,1,29,Asia,0
ID_001318,330.0,115.0,5,4.44,3.58,10.16,1,1,35,North America,1
ID_001319,322.0,109.0,4,,5.53,8.02,1,1,21,Africa,0
ID_001320,315.0,103.0,2,2.72,2.13,6.29,0,0,30,North America,0
ID_001321,312.0,,3,2.58,4.71,7.78,0,1,27,Africa,1
ID_001322,337.0,121.0,4,5.51,4.98,9.36,1,1,30,Africa,0
ID_001323,295.0,98.0,2,2.7,4.02,7.17,0,0,32,South America,0
ID_001324,309.0,105.0,4,1.37,2.21,7.49,0,0,25,Africa,0
ID_001325,320.0,107.0,3,,2.25,9.68,1,1,24,Africa,1
ID_001326,299.0,98.0,1,,1.5,7.96,0,0,28,Europe,1
ID_001327,321.0,111.0,4,4.46,6.0,9.64,1,1,20,North America,0
ID_001328,324.0,112.0,4,4.45,3.48,8.03,1,1,24,Europe,0
ID_001329,312.0,107.0,3,5.06,2.67,9.8,1,1,25,Africa,1
ID_001330,308.0,104.0,2,2.52,2.73,8.01,0,0,24,South America,0
ID_001331,331.0,109.0,4,2.73,4.71,8.7,1,1,25,Europe,0
ID_001332,323.0,109.0,3,3.76,3.99,9.25,1,1,25,Europe,1
ID_001333,320.0,99.0,3,3.79,4.48,8.97,1,1,26,Asia,1
ID_001334,299.0,97.0,2,3.3,2.99,7.96,0,1,35,Africa,1
ID_001335,331.0,117.0,5,5.09,4.92,9.2,1,1,23,South America,0
ID_001336,315.0,,3,3.0,2.95,,0,1,33,Europe,0
ID_001337,,109.0,3,2.94,5.12,9.18,1,1,30,Europe,0
ID_001338,295.0,99.0,1,2.32,3.46,8.04,0,0,33,South America,0
ID_001339,326.0,108.0,3,2.8,2.56,8.87,1,1,33,Africa,1
ID_001340,304.0,104.0,2,2.41,2.69,8.83,0,1,33,Asia,0
ID_001341,,115.0,5,3.91,3.48,10.45,1,1,34,Europe,0
ID_001342,324.0,113.0,4,4.49,3.67,8.56,0,1,27,Asia,1
ID_001343,326.0,,3,4.76,3.18,7.84,0,1,26,North America,1
ID_001344,310.0,103.0,2,1.08,4.24,8.76,0,0,28,Africa,0
ID_001345,327.0,111.0,4,4.79,5.18,,1,1,26,North America,1
ID_001346,320.0,110.0,3,2.89,3.09,7.88,1,1,22,North America,1
ID_001347,318.0,102.0,3,3.55,4.16,8.04,0,1,22,North America,0
ID_001348,298.0,93.0,1,0.44,1.4,7.46,0,0,34,Africa,0
ID_001349,325.0,115.0,4,2.94,4.36,10.63,0,1,27,Africa,0
ID_001350,305.0,105.0,2,2.79,4.1,8.65,0,1,24,South America,0
ID_001351,327.0,115.0,4,2.82,5.25,10.29,0,1,23,Asia,1
ID_001352,297.0,98.0,2,3.0,4.37,8.87,0,0,27,Asia,1
ID_001353,296.0,96.0,2,0.98,0.76,7.9,0,0,34,South America,0
ID_001354,323.0,109.0,3,2.76,2.67,8.89,1,1,25,South America,0
ID_001355,295.0,95.0,2,3.21,1.96,7.68,0,0,21,North America,1
ID_001356,324.0,111.0,3,4.36,3.84,9.25,1,1,23,South America,0
ID_001357,320.0,114.0,5,3.31,4.78,8.87,1,1,31,Europe,0
ID_001358,312.0,102.0,3,,4.29,8.98,0,1,30,Asia,0
ID_001359,320.0,108.0,3,2.7,2.83,9.89,1,1,23,South America,0
ID_001360,311.0,101.0,3,2.12,2.54,8.17,0,0,34,Europe,1
ID_001361,312.0,107.0,3,3.18,2.96,8.99,0,1,25,Europe,0
ID_001362,310.0,105.0,4,4.71,5.3,8.13,1,1,25,Europe,1
ID_001363,330.0,116.0,4,5.56,4.8,9.36,1,1,20,Europe,0
ID_001364,301.0,100.0,2,1.91,1.57,7.18,0,0,33,North America,0
ID_001365,303.0,102.0,3,2.35,1.15,8.28,0,0,27,Europe,1
ID_001366,325.0,,4,3.4,2.62,9.69,1,1,25,North America,0
ID_001367,296.0,96.0,2,2.34,0.54,7.69,0,0,22,North America,1
ID_001368,311.0,103.0,3,4.07,3.08,9.3,0,1,33,Europe,0
ID_001369,298.0,,2,4.67,3.7,,0,0,28,Asia,0
ID_001370,323.0,111.0,4,4.92,4.29,7.46,1,1,21,Europe,0
ID_001371,330.0,,4,3.14,4.11,9.52,0,1,34,Europe,0
ID_001372,315.0,99.0,2,2.83,1.82,7.18,1,0,30,Europe,0
ID_001373,329.0,115.0,5,4.05,5.59,9.31,1,1,27,Asia,1
ID_001374,316.0,107.0,3,3.8,0.83,9.3,1,1,29,Africa,1
ID_001375,320.0,106.0,2,4.65,2.33,8.17,0,1,22,Africa,0
ID_001376,300.0,,3,4.42,3.88,8.12,0,1,32,North America,0
ID_001377,,100.0,2,2.52,3.19,9.11,0,0,31,North America,1
ID_001378,294.0,93.0,1,3.51,1.79,8.36,0,0,24,Asia,1
ID_001379,325.0,112.0,4,,5.49,8.74,1,1,25,South America,0
ID_001380,299.0,100.0,1,1.68,2.51,7.5,0,0,29,Africa,0
ID_001381,319.0,111.0,5,5.48,5.67,11.04,1,1,25,North America,1
ID_001382,303.0,,2,2.54,3.79,8.37,0,1,23,Africa,0
ID_001383,305.0,103.0,2,3.07,2.46,9.78,0,1,22,Asia,1
ID_001384,325.0,,3,3.03,2.68,8.11,0,0,23,Asia,0
ID_001385,315.0,105.0,1,2.58,3.75,7.64,1,0,20,South America,1
ID_001386,321.0,108.0,3,3.23,3.2,8.44,1,1,23,South America,1
ID_001387,306.0,104.0,2,,2.69,8.74,0,0,20,Asia,0
ID_001388,318.0,104.0,3,1.43,2.86,5.97,0,0,31,North America,1
ID_001389,308.0,99.0,1,0.14,1.51,7.76,0,0,34,Africa,0
ID_001390,312.0,102.0,3,1.88,1.43,7.78,0,0,20,Europe,0
ID_001391,321.0,104.0,3,4.01,3.63,10.13,0,1,29,South America,0
ID_001392,,110.0,3,3.2,5.14,9.15,0,1,33,Europe,0
ID_001393,299.0,100.0,1,1.25,1.73,6.28,0,0,35,North America,1
ID_001394,301.0,99.0,1,1.72,1.63,7.75,0,0,25,South America,0
ID_001395,318.0,105.0,3,3.71,3.02,8.26,0,1,24,Europe,0
ID_001396,311.0,,1,3.99,2.43,8.69,0,0,33,North America,0
ID_001397,321.0,107.0,3,2.84,2.71,8.08,1,1,30,Africa,0
ID_001398,,100.0,3,2.6,4.45,9.77,1,1,34,North America,1
ID_001399,323.0,110.0,5,4.23,4.98,11.61,1,1,23,South America,0
ID_001400,304.0,104.0,2,2.11,0.3,8.85,0,0,32,Asia,1
ID_001401,291.0,102.0,2,1.72,1.46,6.9,0,0,30,Africa,1
ID_001402,324.0,109.0,3,4.22,2.57,9.77,1,1,22,Europe,1
ID_001403,,98.0,1,2.89,2.02,6.47,0,0,20,South America,0
ID_001404,,102.0,2,3.01,2.33,9.95,0,0,25,Asia,0
ID_001405,331.0,116.0,4,5.49,4.0,8.84,0,1,21,North America,0
ID_001406,320.0,110.0,4,4.25,3.92,8.76,0,1,27,Asia,0
ID_001407,303.0,99.0,2,4.1,3.79,7.73,0,0,29,South America,1
ID_001408,312.0,104.0,2,2.94,2.27,8.79,0,0,24,South America,1
ID_001409,315.0,,2,5.74,3.53,7.54,0,0,26,Asia,0
ID_001410,328.0,112.0,4,4.36,2.28,7.96,1,1,29,North America,0
ID_001411,306.0,104.0,2,2.51,3.43,8.76,0,0,31,Asia,0
ID_001412,308.0,105.0,3,,3.52,7.33,0,1,21,South America,0
ID_001413,309.0,,2,4.54,3.12,8.65,0,1,32,South America,0
ID_001414,301.0,98.0,2,1.79,2.84,,0,0,27,Europe,0
ID_001415,,106.0,4,4.77,2.24,7.91,0,1,21,Europe,0
ID_001416,332.0,113.0,3,4.54,3.44,8.73,1,1,23,Africa,1
ID_001417,328.0,110.0,4,3.03,3.37,9.36,1,1,20,South America,1
ID_001418,328.0,110.0,4,4.17,3.94,8.9,1,1,34,Europe,1
ID_001419,311.0,106.0,2,2.97,3.98,8.95,0,1,24,Asia,1
ID_001420,304.0,,2,2.62,1.72,8.52,0,0,28,North America,0
ID_001421,304.0,103.0,2,1.77,2.39,7.32,0,0,20,Asia,0
ID_001422,311.0,104.0,2,3.84,2.56,8.22,0,0,28,North America,0
ID_001423,328.0,109.0,4,,5.73,9.88,1,1,30,Europe,0
ID_001424,310.0,98.0,1,1.48,1.71,6.89,0,0,34,Africa,0
ID_001425,303.0,97.0,3,2.0,2.32,9.15,0,0,27,Asia,1
ID_001426,319.0,,3,3.17,4.15,8.61,1,1,25,Asia,0
ID_001427,,104.0,2,3.34,1.74,7.58,0,1,26,Asia,1
ID_001428,322.0,106.0,3,3.41,3.0,9.21,1,1,22,North America,0
ID_001429,327.0,113.0,4,,5.54,9.16,1,1,33,Europe,1
ID_001430,,113.0,5,5.82,4.06,9.45,1,1,34,Asia,0
ID_001431,325.0,113.0,5,4.61,4.32,10.37,1,1,20,Asia,1
ID_001432,315.0,104.0,3,2.59,4.35,6.78,0,1,24,Africa,0
ID_001433,314.0,99.0,2,2.23,2.16,,0,0,33,Africa,0
ID_001434,322.0,111.0,4,3.4,5.07,10.16,1,1,31,Europe,0
ID_001435,308.0,104.0,2,1.71,2.4,,0,0,31,Europe,0
ID_001436,311.0,104.0,2,1.67,4.93,8.94,0,0,21,South America,1
ID_001437,,106.0,2,3.92,1.41,7.79,1,0,33,Africa,0
ID_001438,331.0,115.0,4,4.26,4.9,,0,1,24,South America,1
ID_001439,310.0,105.0,2,4.14,3.47,7.09,0,0,27,North America,0
ID_001440,305.0,103.0,2,,1.01,9.07,0,0,30,South America,1
ID_001441,317.0,101.0,3,1.83,3.82,7.9,0,1,28,Asia,0
ID_001442,318.0,109.0,5,6.81,5.74,10.04,1,1,21,South America,0
ID_001443,,107.0,3,2.67,4.08,7.74,1,1,31,Europe,1
ID_001444,320.0,110.0,2,2.53,2.98,9.43,0,1,22,North America,0
ID_001445,324.0,106.0,3,4.35,3.84,7.63,1,1,22,Asia,0
ID_001446,318.0,108.0,1,3.41,3.81,8.76,1,1,20,South America,1
ID_001447,296.0,91.0,1,1.83,2.58,7.82,0,0,27,North America,0
ID_001448,313.0,100.0,3,1.99,2.33,8.56,0,0,35,North America,1
ID_001449,323.0,110.0,3,2.18,4.73,9.26,1,1,25,Asia,0
ID_001450,328.0,114.0,3,,2.29,8.6,1,1,31,South America,1
ID_001451,315.0,103.0,1,-0.01,2.08,8.44,0,0,35,North America,1
ID_001452,304.0,100.0,3,4.96,3.27,8.43,0,0,32,North America,1
ID_001453,299.0,103.0,3,4.3,5.68,8.59,0,1,27,Africa,1
ID_001454,314.0,,2,,2.6,7.93,0,0,30,North America,0
ID_001455,340.0,113.0,5,4.85,3.57,9.74,1,1,28,Africa,0
ID_001456,299.0,99.0,1,3.08,-0.52,6.4,0,0,24,South America,1
ID_001457,307.0,101.0,2,3.87,1.8,8.1,0,1,33,South America,0
ID_001458,324.0,,3,4.78,4.63,7.7,1,1,31,South America,0
ID_001459,339.0,120.0,4,4.05,4.66,10.01,1,1,33,Europe,0
ID_001460,316.0,109.0,3,4.58,3.39,7.71,0,1,22,South America,1
ID_001461,302.0,103.0,2,2.65,2.1,6.81,0,0,24,North America,0
ID_001462,295.0,99.0,1,0.94,0.68,7.24,0,0,24,Asia,0
ID_001463,,107.0,3,4.38,1.62,7.04,0,0,24,Africa,1
ID_001464,326.0,,4,2.33,3.55,8.99,1,1,22,Europe,0
ID_001465,328.0,109.0,2,4.44,2.92,9.0,1,1,30,South America,1
ID_001466,,,2,3.31,3.86,8.56,0,0,33,South America,1
ID_001467,305.0,103.0,2,1.7,1.07,,0,0,29,Asia,1
ID_001468,299.0,98.0,1,,2.05,7.74,0,1,33,Asia,0
ID_001469,305.0,99.0,3,4.1,3.99,8.36,0,0,23,Europe,0
ID_001470,328.0,112.0,4,4.98,5.27,10.69,1,1,28,Africa,1
ID_001471,331.0,115.0,5,4.56,4.04,9.31,1,1,32,South America,1
ID_001472,309.0,105.0,4,4.36,4.9,9.69,1,1,29,Europe,1
ID_001473,324.0,110.0,3,2.1,1.31,8.0,1,1,28,North America,1
ID_001474,320.0,110.0,5,,3.42,,1,1,21,North America,1
ID_001475,,102.0,4,,3.3,8.87,1,0,27,Europe,1
ID_001476,307.0,103.0,2,,3.85,7.74,0,1,27,South America,0
ID_001477,302.0,101.0,3,,3.19,7.13,0,0,26,Europe,1
ID_001478,313.0,102.0,1,2.11,1.63,7.47,0,0,27,South America,1
ID_001479,328.0,113.0,4,4.1,4.26,9.29,1,1,33,Asia,1
ID_001480,323.0,111.0,4,5.93,3.91,,1,1,35,Europe,0
ID_001481,,,4,3.55,6.18,9.65,1,1,22,South America,0
ID_001482,308.0,103.0,3,3.4,2.47,7.43,0,1,32,Europe,0
ID_001483,322.0,107.0,3,3.73,3.37,9.03,1,1,25,Europe,0
ID_001484,,,4,6.31,3.51,10.72,0,1,20,South America,1
ID_001485,322.0,108.0,4,4.21,4.35,9.82,1,1,26,South America,0
ID_001486,304.0,97.0,2,2.27,4.94,8.43,0,0,34,Africa,1
ID_001487,297.0,,2,4.01,4.18,7.89,0,0,34,Europe,1
ID_001488,325.0,112.0,3,3.25,2.62,9.32,1,1,20,North America,1
ID_001489,,,2,5.49,3.73,9.21,1,1,28,Europe,1
ID_001490,312.0,108.0,3,,4.83,8.34,0,1,20,Europe,1
ID_001491,318.0,108.0,3,1.83,3.96,8.54,1,1,20,South America,1
ID_001492,311.0,102.0,3,2.15,3.98,8.27,0,1,34,Europe,0
ID_001493,297.0,100.0,3,1.85,3.46,6.21,1,0,26,Europe,0
ID_001494,319.0,107.0,1,2.72,2.8,,0,1,21,North America,0
ID_001495,315.0,109.0,3,3.77,2.61,9.06,0,1,33,South America,0
ID_001496,318.0,104.0,3,3.77,4.36,9.41,1,1,24,Europe,0
ID_001497,307.0,98.0,2,2.81,4.64,8.01,0,1,27,Asia,1
ID_001498,339.0,119.0,4,3.6,4.4,9.03,1,1,27,Africa,0
ID_001499,312.0,,2,2.91,1.48,,0,0,22,North America,0
ID_001500,301.0,102.0,1,1.84,2.74,7.03,0,0,26,Europe,0
ID_001501,307.0,105.0,2,4.39,2.37,7.99,0,0,22,Asia,1
ID_001502,297.0,95.0,1,3.88,0.26,,0,0,25,Europe,1
ID_001503,321.0,111.0,5,4.59,3.62,9.03,0,1,25,Europe,1
ID_001504,337.0,117.0,4,5.59,5.76,10.46,1,1,22,South America,0
ID_001505,303.0,102.0,2,3.5,2.04,9.87,0,0,26,South America,0
ID_001506,320.0,118.0,3,,4.22,7.97,0,1,22,South America,0
ID_001507,306.0,110.0,2,3.12,3.46,7.21,0,0,27,Asia,0
ID_001508,325.0,111.0,4,4.88,4.05,8.82,1,1,29,Europe,0
ID_001509,315.0,105.0,2,4.0,3.0,6.83,1,0,35,Africa,1
ID_001510,,,2,,4.8,,0,1,23,North America,0
ID_001511,,108.0,4,3.8,2.52,8.62,1,1,34,South America,1
ID_001512,,104.0,2,3.45,2.38,7.51,0,0,34,South America,0
ID_001513,318.0,,3,3.35,2.51,8.04,0,0,32,Europe,1
ID_001514,310.0,100.0,2,2.67,3.68,7.61,0,0,20,Europe,1
ID_001515,296.0,90.0,1,2.13,1.75,,0,0,23,Asia,1
ID_001516,299.0,,2,2.36,1.46,9.3,1,0,33,Asia,1
ID_001517,337.0,119.0,4,4.49,2.97,8.21,0,1,26,South America,0
ID_001518,314.0,102.0,3,,3.35,8.95,0,1,30,Europe,0
ID_001519,297.0,99.0,1,1.02,1.76,8.44,0,0,23,Africa,0
ID_001520,322.0,111.0,3,2.81,3.92,8.63,1,1,32,North America,1
ID_001521,311.0,96.0,1,5.23,3.3,7.51,0,0,25,Europe,0
ID_001522,324.0,,4,,5.83,9.31,1,1,28,Europe,0
ID_001523,307.0,109.0,3,3.51,4.16,8.6,0,1,20,Asia,0
ID_001524,296.0,,2,5.87,4.62,8.04,0,0,32,North America,0
ID_001525,331.0,118.0,5,,5.32,9.47,1,1,24,South America,1
ID_001526,315.0,101.0,2,3.1,2.58,7.95,0,0,30,Europe,1
ID_001527,313.0,105.0,2,2.23,2.23,7.34,0,0,26,South America,0
ID_001528,300.0,95.0,1,1.61,3.22,8.35,0,0,20,Europe,0
ID_001529,310.0,99.0,2,1.72,2.96,8.74,1,1,33,South America,0
ID_001530,313.0,106.0,2,,2.6,,0,0,23,North America,1
ID_001531,326.0,113.0,4,4.02,4.41,9.3,1,1,25,Asia,1
ID_001532,314.0,108.0,3,4.84,4.04,9.32,0,1,21,North America,1
ID_001533,294.0,97.0,2,0.85,2.41,7.55,0,0,29,Africa,0
ID_001534,328.0,,4,,3.73,9.34,1,1,24,Asia,1
ID_001535,296.0,100.0,2,1.22,1.03,7.48,0,0,30,North America,1
ID_001536,313.0,109.0,3,3.91,4.02,8.93,0,1,29,Africa,1
ID_001537,,,2,3.63,2.32,8.14,0,1,20,Europe,1
ID_001538,321.0,108.0,3,4.39,1.55,9.44,1,1,25,Europe,1
ID_001539,324.0,108.0,3,3.93,2.27,8.59,1,1,25,South America,0
ID_001540,,98.0,3,2.38,4.34,,0,0,32,Asia,0
ID_001541,322.0,108.0,3,3.23,3.78,10.68,1,1,34,Europe,0
ID_001542,296.0,97.0,2,1.88,4.52,7.59,0,0,34,Asia,0
ID_001543,320.0,102.0,4,3.2,3.1,9.53,0,1,23,Europe,1
ID_001544,293.0,98.0,2,3.09,1.99,7.71,0,0,32,South America,0
ID_001545,328.0,107.0,3,2.82,3.51,8.17,1,1,27,North America,0
ID_001546,310.0,99.0,1,1.85,2.11,7.8,0,0,23,South America,0
ID_001547,322.0,113.0,5,,3.24,,1,1,27,Africa,1
ID_001548,302.0,99.0,2,3.2,2.82,8.35,0,0,34,Europe,0
ID_001549,326.0,111.0,3,4.84,2.78,9.01,1,1,32,Africa,1
ID_001550,307.0,103.0,2,1.27,2.66,7.69,0,0,27,Africa,1
ID_001551,315.0,108.0,2,1.96,3.17,8.58,0,1,24,Asia,1
ID_001552,331.0,119.0,4,5.96,3.63,9.3,1,1,32,Europe,0
ID_001553,297.0,98.0,2,2.67,2.2,7.65,0,0,34,Africa,1
ID_001554,331.0,115.0,5,4.38,3.16,10.86,1,1,23,North America,0
ID_001555,,102.0,2,2.77,3.02,8.3,0,0,31,Africa,0
ID_001556,324.0,112.0,4,3.8,5.42,10.34,1,1,32,North America,0
ID_001557,308.0,108.0,3,2.91,2.48,8.99,0,0,21,Asia,1
ID_001558,321.0,112.0,3,4.0,3.88,11.45,1,1,30,Africa,1
ID_001559,326.0,111.0,3,3.28,1.99,9.04,1,1,34,South America,0
ID_001560,297.0,105.0,1,4.4,4.1,7.31,0,0,22,Asia,1
ID_001561,336.0,116.0,5,6.1,5.65,9.0,1,1,22,North America,1
ID_001562,320.0,,4,4.6,4.49,8.69,1,1,23,Asia,1
ID_001563,293.0,92.0,1,2.47,1.75,8.93,0,0,23,Africa,0
ID_001564,318.0,104.0,3,1.22,1.88,9.83,0,1,29,Europe,1
ID_001565,,118.0,5,4.59,4.96,10.81,1,1,30,Europe,1
ID_001566,330.0,,4,7.07,4.37,9.75,1,1,30,North America,0
ID_001567,302.0,100.0,2,1.09,1.56,7.73,0,0,24,North America,1
ID_001568,304.0,105.0,2,3.26,2.26,,0,1,23,Europe,0
ID_001569,322.0,108.0,3,1.73,3.17,8.49,1,1,30,North America,1
ID_001570,,109.0,3,,5.06,8.22,0,0,33,Asia,1
ID_001571,323.0,112.0,4,4.4,3.05,9.3,0,1,29,South America,1
ID_001572,310.0,98.0,1,,0.94,7.77,0,0,27,South America,1
ID_001573,,103.0,3,3.22,3.45,8.27,0,1,25,Asia,1
ID_001574,306.0,105.0,2,4.61,2.63,8.13,0,1,25,South America,1
ID_001575,326.0,112.0,3,4.28,2.22,9.16,1,1,27,Africa,0
ID_001576,329.0,114.0,3,4.77,4.33,8.91,1,1,26,Asia,1
ID_001577,300.0,101.0,3,0.06,2.69,7.37,0,0,34,North America,1
ID_001578,324.0,114.0,3,2.53,2.21,,1,1,29,Asia,1
ID_001579,,110.0,3,4.25,4.78,9.2,1,1,33,Europe,0
ID_001580,334.0,118.0,5,5.16,3.72,,1,1,30,North America,0
ID_001581,299.0,104.0,1,2.3,2.97,6.11,0,0,31,Europe,0
ID_001582,294.0,97.0,2,3.04,1.52,6.96,0,0,29,North America,1
ID_001583,,113.0,5,5.25,5.0,10.34,1,1,32,South America,1
ID_001584,,111.0,4,3.59,6.58,9.95,1,1,27,Asia,0
ID_001585,335.0,117.0,4,,3.49,11.27,1,1,33,Africa,0
ID_001586,310.0,102.0,3,2.17,3.23,9.19,0,1,21,North America,0
ID_001587,,103.0,3,2.53,3.95,8.93,0,0,28,North America,1
ID_001588,335.0,117.0,5,3.9,6.73,8.32,1,1,20,Europe,0
ID_001589,320.0,102.0,2,2.79,3.52,8.75,0,0,34,South America,1
ID_001590,304.0,103.0,2,2.47,3.96,9.0,0,1,27,Europe,1
ID_001591,307.0,99.0,2,3.15,4.32,7.47,0,1,31,Europe,1
ID_001592,311.0,106.0,4,4.33,3.93,8.12,1,1,30,South America,0
ID_001593,301.0,97.0,1,3.59,4.17,6.01,0,0,31,Africa,1
ID_001594,298.0,,1,1.17,2.11,8.29,0,0,31,Europe,0
ID_001595,301.0,98.0,3,1.44,2.85,7.67,1,1,23,Europe,0
ID_001596,304.0,110.0,3,4.39,4.06,8.15,0,1,35,North America,0
ID_001597,324.0,112.0,4,4.13,5.84,10.89,0,1,23,South America,0
ID_001598,319.0,108.0,3,4.31,1.8,7.84,1,1,24,Asia,1
ID_001599,300.0,107.0,3,5.15,5.92,8.09,0,0,27,Africa,1
ID_001600,323.0,111.0,4,4.53,4.03,8.66,1,1,24,Africa,1
ID_001601,303.0,100.0,2,2.59,2.48,7.64,0,0,27,South America,1
ID_001602,,109.0,3,3.18,2.76,8.84,0,1,34,North America,0
ID_001603,301.0,97.0,2,1.51,3.26,7.5,0,0,29,North America,0
ID_001604,314.0,104.0,3,3.71,1.39,8.48,0,1,20,South America,0
ID_001605,321.0,113.0,4,2.6,2.68,8.85,1,1,31,North America,0
ID_001606,334.0,120.0,5,4.28,5.32,8.37,1,1,34,Africa,1
ID_001607,,,1,1.48,2.43,8.42,0,0,29,Africa,0
ID_001608,324.0,,3,3.27,4.19,8.68,0,0,28,Asia,1
ID_001609,,,2,2.66,1.85,7.5,1,0,25,South America,0
ID_001610,317.0,100.0,2,2.29,4.1,8.54,0,1,22,Europe,0
ID_001611,307.0,108.0,4,,5.36,9.28,0,1,32,Europe,0
ID_001612,312.0,104.0,2,2.54,2.47,,0,0,33,Asia,0
ID_001613,337.0,116.0,4,4.45,5.28,9.16,1,1,27,Asia,1
ID_001614,309.0,106.0,2,2.31,3.12,7.78,0,0,28,North America,1
ID_001615,328.0,112.0,4,4.44,4.75,8.53,1,1,25,Asia,1
ID_001616,298.0,,2,,3.63,7.16,0,0,30,Asia,1
ID_001617,297.0,,3,3.59,3.67,8.35,1,0,26,Europe,0
ID_001618,314.0,106.0,3,4.8,2.51,8.93,1,1,20,North America,0
ID_001619,319.0,,3,4.61,3.05,8.96,0,1,33,Asia,1
ID_001620,327.0,113.0,5,4.93,4.78,9.2,1,1,24,Asia,1
ID_001621,329.0,113.0,2,3.82,4.4,7.61,1,1,24,North America,0
ID_001622,333.0,117.0,4,4.52,3.17,8.42,1,1,29,South America,0
ID_001623,335.0,117.0,5,5.27,4.22,10.46,1,1,33,North America,1
ID_001624,296.0,100.0,3,,2.73,,0,0,23,Europe,1
ID_001625,,112.0,2,3.14,3.1,9.39,1,1,25,South America,1
ID_001626,331.0,117.0,4,4.81,4.28,9.03,1,1,26,Africa,0
ID_001627,312.0,107.0,2,2.97,4.89,8.31,0,1,28,North America,1
ID_001628,312.0,,2,2.12,1.43,7.77,1,0,20,Europe,1
ID_001629,329.0,116.0,5,5.1,5.06,7.92,1,1,34,South America,1
ID_001630,324.0,111.0,2,4.65,3.12,8.19,1,1,25,North America,1
ID_001631,321.0,102.0,3,,4.65,8.38,1,1,26,Asia,1
ID_001632,322.0,109.0,3,3.85,1.63,8.06,1,1,22,North America,0
ID_001633,,100.0,2,2.41,1.97,8.31,1,0,27,Africa,1
ID_001634,335.0,117.0,5,4.84,5.69,8.95,1,1,34,North America,0
ID_001635,339.0,119.0,4,4.24,3.74,10.36,0,1,24,South America,1
ID_001636,323.0,100.0,3,2.75,5.12,9.0,1,1,34,South America,1
ID_001637,314.0,105.0,2,1.51,2.42,6.78,0,0,28,North America,1
ID_001638,,100.0,3,1.58,0.66,8.04,1,1,24,South America,0
ID_001639,330.0,118.0,5,4.18,4.82,8.7,1,1,28,Asia,0
ID_001640,316.0,108.0,2,3.74,3.11,8.11,0,1,29,North America,0
ID_001641,303.0,99.0,2,3.25,2.85,7.37,0,0,23,Asia,1
ID_001642,321.0,108.0,4,,3.72,,1,1,28,Asia,1
ID_001643,312.0,106.0,2,2.92,4.31,8.02,0,1,24,Europe,0
ID_001644,312.0,100.0,2,2.24,4.08,8.67,1,1,29,North America,0
